"title","musicentity","observationValue","startTime","startTimeType","duration","durationType"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Eb:7","249.76","http://w3id.org/polifonia/resource/ValueType/Second","1.0","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Bb:7","250.76","http://w3id.org/polifonia/resource/ValueType/Second","1.0","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","D:min7","251.76","http://w3id.org/polifonia/resource/ValueType/Second","0.5","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","G:7","252.26","http://w3id.org/polifonia/resource/ValueType/Second","0.5","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","C:min7","252.76","http://w3id.org/polifonia/resource/ValueType/Second","1.0","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","F:7","253.76","http://w3id.org/polifonia/resource/ValueType/Second","1.0100000000000193","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Bb:7","254.77","http://w3id.org/polifonia/resource/ValueType/Second","1.0","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","F:7","255.77","http://w3id.org/polifonia/resource/ValueType/Second","0.9899999999999807","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Bb:7","256.76","http://w3id.org/polifonia/resource/ValueType/Second","1.0","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Eb:7","257.76","http://w3id.org/polifonia/resource/ValueType/Second","0.9800000000000182","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Bb:7","258.74","http://w3id.org/polifonia/resource/ValueType/Second","0.9900000000000091","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Bb:7","259.73","http://w3id.org/polifonia/resource/ValueType/Second","0.9900000000000091","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Eb:7","260.72","http://w3id.org/polifonia/resource/ValueType/Second","0.9899999999999523","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Eb:7","261.71","http://w3id.org/polifonia/resource/ValueType/Second","0.9800000000000182","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","Bb:7","262.69","http://w3id.org/polifonia/resource/ValueType/Second","0.9900000000000091","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","D:min7","263.68","http://w3id.org/polifonia/resource/ValueType/Second","0.5","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","G:7","264.18","http://w3id.org/polifonia/resource/ValueType/Second","0.5","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","C:min7","264.68","http://w3id.org/polifonia/resource/ValueType/Second","0.9800000000000182","http://w3id.org/polifonia/resource/ValueType/Second"
"Blues in the Closet","http://w3id.org/polifonia/resource/MusicEntity/125e4c4ad98c6a9a0521c95995b3d958e5dbe521","F:7","265.66","http://w3id.org/polifonia/resource/ValueType/Second","0.9799999999999613","http://w3id.org/polifonia/resource/ValueType/Second"
