"title","musicentity","observationValue","startTime","startTimeType","duration","durationType"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Ab","65.54","http://w3id.org/polifonia/resource/ValueType/Second","1.4699999999999989","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Ab:7","67.01","http://w3id.org/polifonia/resource/ValueType/Second","1.4799999999999898","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","68.49","http://w3id.org/polifonia/resource/ValueType/Second","1.5","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","C:7","69.99","http://w3id.org/polifonia/resource/ValueType/Second","1.480000000000004","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","F:9","71.47","http://w3id.org/polifonia/resource/ValueType/Second","1.480000000000004","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","72.95","http://w3id.org/polifonia/resource/ValueType/Second","1.4500000000000028","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","74.4","http://w3id.org/polifonia/resource/ValueType/Second","0.36999999999999034","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb:7","74.77","http://w3id.org/polifonia/resource/ValueType/Second","0.37000000000000455","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","75.14","http://w3id.org/polifonia/resource/ValueType/Second","0.37999999999999545","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","75.52","http://w3id.org/polifonia/resource/ValueType/Second","0.37000000000000455","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","75.89","http://w3id.org/polifonia/resource/ValueType/Second","1.519999999999996","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","77.41","http://w3id.org/polifonia/resource/ValueType/Second","1.5600000000000023","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","N","78.97","http://w3id.org/polifonia/resource/ValueType/Second","1.5100000000000051","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","N","80.48","http://w3id.org/polifonia/resource/ValueType/Second","1.8199999999999932","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","N","82.3","http://w3id.org/polifonia/resource/ValueType/Second","1.4399999999999977","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Ab:7","83.74","http://w3id.org/polifonia/resource/ValueType/Second","1.4500000000000028","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Ab:7","85.19","http://w3id.org/polifonia/resource/ValueType/Second","1.490000000000009","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","86.68","http://w3id.org/polifonia/resource/ValueType/Second","1.4799999999999898","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","C:7","88.16","http://w3id.org/polifonia/resource/ValueType/Second","1.4699999999999989","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","F:9","89.63","http://w3id.org/polifonia/resource/ValueType/Second","1.4500000000000028","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","91.08","http://w3id.org/polifonia/resource/ValueType/Second","1.4500000000000028","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","92.53","http://w3id.org/polifonia/resource/ValueType/Second","0.37999999999999545","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb:7","92.91","http://w3id.org/polifonia/resource/ValueType/Second","0.35999999999999943","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","93.27","http://w3id.org/polifonia/resource/ValueType/Second","0.37000000000000455","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","93.64","http://w3id.org/polifonia/resource/ValueType/Second","0.35999999999999943","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","94.0","http://w3id.org/polifonia/resource/ValueType/Second","1.5","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","95.5","http://w3id.org/polifonia/resource/ValueType/Second","1.5499999999999972","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","N","97.05","http://w3id.org/polifonia/resource/ValueType/Second","1.5499999999999972","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","N","98.6","http://w3id.org/polifonia/resource/ValueType/Second","1.440000000000012","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","N","100.04","http://w3id.org/polifonia/resource/ValueType/Second","1.4499999999999886","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Ab","101.49","http://w3id.org/polifonia/resource/ValueType/Second","1.480000000000004","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Ab:7","102.97","http://w3id.org/polifonia/resource/ValueType/Second","1.4500000000000028","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","104.42","http://w3id.org/polifonia/resource/ValueType/Second","1.480000000000004","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","C:7","105.9","http://w3id.org/polifonia/resource/ValueType/Second","1.4499999999999886","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","F:9","107.35","http://w3id.org/polifonia/resource/ValueType/Second","1.4500000000000028","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","108.8","http://w3id.org/polifonia/resource/ValueType/Second","1.460000000000008","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","110.26","http://w3id.org/polifonia/resource/ValueType/Second","0.35999999999999943","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb:7","110.62","http://w3id.org/polifonia/resource/ValueType/Second","0.37999999999999545","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","111.0","http://w3id.org/polifonia/resource/ValueType/Second","0.35999999999999943","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Bb:7","111.36","http://w3id.org/polifonia/resource/ValueType/Second","0.37000000000000455","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","111.73","http://w3id.org/polifonia/resource/ValueType/Second","1.5","http://w3id.org/polifonia/resource/ValueType/Second"
"Livery Stable Blues","http://w3id.org/polifonia/resource/MusicEntity/8b75812e6e4c5e4e64ca1434a737b3b228136ed4","Eb","113.23","http://w3id.org/polifonia/resource/ValueType/Second","1.5300000000000011","http://w3id.org/polifonia/resource/ValueType/Second"
